Wavelength,400 nm,442 nm,500 nm,550 nm,550 nm (2),600 nm,650 nm,700 nm,Large chequerboard (white1),Large chequerboard (white2),Large chequerboard (black1),Large chequerboard (black2),Printer paper (white),Printer paper (toner),dark skin,light skin,blue sky,foliage,blue flower,bluish green,orange,purplish blue,moderate red,purple,yellow green,orange yellow,blue,green,red,yellow,magenta,cyan,white 9.5 (.05 D),neutral 8 (.23 D),neutral 6.5 (.44 D),neutral 5 (.70 D),neutral 3.5 (1.05 D),black 2 (1.5 D),Optoma EP739 90 s after taking white reference,Optoma EP739 just after taking white reference,"400 nm, in wood holder","442 nm, hand-held",Small chequerboard (white1),Small chequerboard (white2),Small chequerboard (black1),Small chequerboard (black2)
1263,0.271075,0.460764,0.251995,0.432387,0.009436,1.192377,0.443575,0,0.983096,0.966355,0.055671,0.046798,0.972783,0.073861,0.283619,0.920458,0.41707,0.24413,0.919258,0.957747,0.746019,0.971741,0.722535,0.649817,0.76118,0.885897,0.905488,0.757199,0.801383,0.956348,0.922361,0.546192,1.041533,0.679819,0.344959,0.147849,0.075459,0.046412,1.452696,1.119539,1.193583,1.663403,0.914193,0.914399,0.062442,0.056868
1264,0.350098,0.487744,0.121508,0.4769,0.055472,0.812309,0.291369,0.018432,0.983173,0.966477,0.055657,0.046861,0.97293,0.073828,0.283762,0.920418,0.417008,0.244222,0.919295,0.957645,0.746117,0.971719,0.722614,0.649921,0.761333,0.885879,0.905505,0.757377,0.801489,0.956296,0.922478,0.546187,1.041557,0.679844,0.344909,0.147894,0.075453,0.046461,1.112746,1.095521,0.733598,1.566936,0.914677,0.914767,0.062445,0.056836
1265,0.427701,0.500116,0,0.477934,0.097797,0.429316,0.207584,0.043031,0.983281,0.9666,0.055654,0.046922,0.973033,0.073792,0.283922,0.920385,0.416966,0.24432,0.919344,0.957562,0.746211,0.971697,0.722694,0.650022,0.761479,0.885898,0.905519,0.757553,0.80159,0.956244,0.922616,0.546155,1.041582,0.679894,0.344856,0.14793,0.075438,0.046491,0.977431,0.963984,0.161299,1.36167,0.915165,0.915134,0.062439,0.056818
1266,0.429856,0.515069,0,0.760816,0.062306,0.557561,0.686618,0.061852,0.983523,0.96672,0.055601,0.046951,0.97303,0.073815,0.284119,0.920502,0.417075,0.244463,0.91947,0.957743,0.746328,0.971965,0.722839,0.650286,0.76159,0.88614,0.905677,0.757722,0.801758,0.956403,0.922803,0.546017,1.041671,0.680015,0.344808,0.147785,0.075436,0.046433,1.342246,0.664345,0.323048,0.832141,0.915295,0.915395,0.062454,0.056848
1267,0.468713,0.517285,0.018437,1.074321,0.033122,0.646796,1.145928,0.07625,0.983756,0.966826,0.055526,0.046968,0.973046,0.073852,0.284294,0.920636,0.41718,0.244603,0.919583,0.957942,0.74644,0.972272,0.722988,0.650569,0.76169,0.886375,0.905855,0.757892,0.801936,0.956579,0.922967,0.545882,1.041755,0.680108,0.344752,0.147603,0.075445,0.046385,2.067115,0.421155,0.57001,0.388246,0.91538,0.915636,0.062486,0.056866
1268,1.026965,0.401052,0.356554,0.8362,0.022327,0.569015,1.283953,0.164065,0.983775,0.966761,0.055602,0.046874,0.973148,0.073926,0.284369,0.92065,0.417091,0.244603,0.919575,0.958086,0.74638,0.972343,0.723022,0.650745,0.76178,0.886385,0.906027,0.757973,0.801987,0.956669,0.922906,0.54576,1.041736,0.680082,0.344643,0.147429,0.075394,0.046428,1.407034,0.306448,0.502716,0.922277,0.915497,0.915754,0.062491,0.056866
1269,1.667218,0.328013,0.703701,0.569026,0.006236,0.56976,1.453368,0.294468,0.983754,0.966676,0.055742,0.046792,0.973238,0.073997,0.284439,0.920627,0.416975,0.244562,0.919566,0.958209,0.746295,0.972347,0.72304,0.650894,0.761892,0.886365,0.906178,0.758028,0.802013,0.956755,0.922812,0.545617,1.041702,0.680068,0.344539,0.147284,0.075335,0.046474,1.092457,0.289087,0.361828,1.68085,0.915581,0.915847,0.062467,0.056877
1270,2.521509,0.603061,1.049371,0.784718,0.07537,0.955062,1.839747,0.539343,0.98408,0.96714,0.055809,0.046822,0.973449,0.074015,0.284611,0.920744,0.416978,0.244591,0.919731,0.958135,0.746353,0.972394,0.723135,0.650966,0.761933,0.886496,0.906234,0.758139,0.802083,0.956728,0.922849,0.545489,1.04163,0.680042,0.34457,0.147203,0.075316,0.046459,1.540693,0.627581,0.445212,2.228547,0.915826,0.916217,0.062458,0.05683
1271,3.650038,1.120302,1.494517,1.318995,0.287604,1.626997,2.33788,0.857625,0.984496,0.967752,0.055818,0.046834,0.973656,0.074046,0.284797,0.920934,0.417033,0.244668,0.919935,0.958059,0.746442,0.972489,0.723228,0.651064,0.761983,0.886665,0.906317,0.758248,0.802146,0.956686,0.922961,0.545401,1.041584,0.680021,0.344615,0.147113,0.075301,0.046419,1.869279,1.194332,0.89387,2.194384,0.916152,0.916652,0.062471,0.056775
1272,3.086011,1.048445,0.918374,1.393575,0.374618,1.140725,1.858756,1.324954,0.984568,0.967975,0.055765,0.046788,0.973768,0.074054,0.284965,0.920955,0.417117,0.244844,0.920019,0.958128,0.746467,0.972661,0.723293,0.651284,0.762093,0.886683,0.906439,0.75843,0.802183,0.956621,0.922962,0.545464,1.041625,0.68008,0.344485,0.147073,0.075269,0.046415,1.653036,1.341631,1.062034,2.116044,0.916303,0.916837,0.062506,0.056785
1273,1.20477,0.639797,0.136731,1.074149,0.220285,0.24041,1.108064,1.638236,0.984512,0.967986,0.055668,0.046751,0.973876,0.074062,0.285155,0.920938,0.417188,0.245007,0.920076,0.958251,0.746472,0.972857,0.723395,0.651505,0.762197,0.886698,0.906571,0.758686,0.802249,0.956563,0.922926,0.545588,1.041746,0.680138,0.344329,0.147101,0.075229,0.046431,1.502912,0.975703,0.744248,1.666789,0.916363,0.916864,0.062531,0.056839
1274,0.666814,0.392011,0.089248,0.404081,0.057316,0.033515,0.68229,1.372625,0.984683,0.968172,0.055662,0.046782,0.974037,0.074156,0.285271,0.920981,0.417261,0.245088,0.920213,0.958324,0.746577,0.973034,0.723609,0.651782,0.762386,0.886798,0.906691,0.758926,0.802457,0.956675,0.922984,0.545656,1.04187,0.680249,0.344396,0.147134,0.075222,0.046448,1.89745,0.448111,0.409396,0.674558,0.916503,0.916943,0.06247,0.056895
1275,0.846909,0.378722,0.146581,0.069701,0.009887,0.033344,0.371097,1.110065,0.985022,0.968537,0.055796,0.046781,0.974236,0.074215,0.285357,0.921028,0.417348,0.245161,0.920372,0.958395,0.746755,0.973238,0.723864,0.652148,0.76263,0.886934,0.906829,0.759161,0.802727,0.956915,0.92309,0.545649,1.041931,0.680479,0.344559,0.147134,0.075231,0.046462,2.564337,0.129933,0.277772,0.164286,0.916764,0.917154,0.062378,0.056936
1276,0.803526,0.590638,0.116278,0.002488,0.027864,0.183665,0.284073,0.958746,0.985317,0.968825,0.055823,0.046766,0.974332,0.074195,0.28542,0.921072,0.417413,0.245314,0.920456,0.958449,0.746917,0.973371,0.723987,0.652415,0.762836,0.887022,0.906896,0.759304,0.802797,0.957053,0.92315,0.545546,1.041896,0.680623,0.344592,0.147102,0.075209,0.046468,3.339051,0.258345,0.405917,0.09314,0.91702,0.917407,0.062404,0.056946
1277,0.601327,0.977322,0.045778,0.013943,0.156166,0.561033,0.510827,0.922366,0.985572,0.969003,0.055703,0.046781,0.974333,0.07417,0.285446,0.921018,0.417427,0.245568,0.920466,0.958431,0.74705,0.973329,0.723997,0.652537,0.762937,0.886949,0.906827,0.759295,0.802703,0.956994,0.923088,0.545391,1.041698,0.680608,0.34447,0.147064,0.075147,0.046468,6.0081,1.116769,0.743016,0.363634,0.917235,0.917712,0.062527,0.056918
1278,0.479928,1.022331,0.016155,0.070703,0.324675,0.681771,0.904276,0.944433,0.985763,0.969155,0.055614,0.046766,0.974402,0.074187,0.285564,0.921026,0.417431,0.245729,0.920532,0.958401,0.747085,0.973248,0.724042,0.65271,0.762974,0.88688,0.90681,0.759351,0.802687,0.956897,0.9231,0.545288,1.041557,0.680681,0.34435,0.147018,0.075093,0.046495,12.806491,1.859234,1.08489,0.733345,0.917411,0.917925,0.062554,0.056917
1279,0.485672,0.613418,0.036492,0.112157,0.293391,0.208749,0.833713,0.579332,0.985802,0.969274,0.055573,0.046752,0.974592,0.074196,0.285766,0.921155,0.417467,0.245708,0.920663,0.958381,0.747093,0.973131,0.724117,0.652963,0.763061,0.886937,0.906918,0.759506,0.802769,0.956843,0.923284,0.545281,1.041602,0.680842,0.344263,0.146944,0.075105,0.04657,22.3836,1.031863,1.033201,0.753729,0.917467,0.918004,0.062494,0.056893
1280,0.443636,0.511937,0.045967,0.187692,0.233958,0.021951,0.728461,0.212244,0.985993,0.96951,0.055547,0.046741,0.974756,0.074205,0.285972,0.921185,0.417466,0.24572,0.920666,0.958309,0.747164,0.972996,0.724167,0.653106,0.763123,0.886959,0.906968,0.759605,0.802823,0.956776,0.923375,0.545296,1.041545,0.680872,0.344171,0.146872,0.075155,0.046574,32.919964,0.48529,0.711953,0.678825,0.917695,0.918199,0.062454,0.056877
1281,0.378183,0.593312,0.137819,0.458026,0.09857,0.167359,0.911456,0.129703,0.986559,0.96993,0.055562,0.046745,0.974831,0.074298,0.286172,0.921228,0.417396,0.245922,0.920523,0.958175,0.747256,0.972969,0.724206,0.653064,0.763124,0.886957,0.906945,0.759721,0.802798,0.956667,0.923345,0.545363,1.041366,0.680774,0.344182,0.146792,0.075247,0.046485,20.099539,0.385548,0.347337,0.870121,0.918269,0.918633,0.062346,0.056927
1282,0.264068,0.634266,0.208005,0.666446,0,0.362784,0.950756,0.112183,0.987051,0.970235,0.055572,0.046778,0.974918,0.074371,0.28632,0.921306,0.417345,0.246151,0.920487,0.958076,0.747374,0.973038,0.72426,0.653105,0.763204,0.887066,0.906996,0.759872,0.802797,0.956626,0.923368,0.545433,1.041288,0.680753,0.34425,0.146722,0.075288,0.046427,7.408541,0.285797,0.253789,1.075757,0.918755,0.919082,0.06227,0.05697
1283,0.302439,0.535866,0.113837,0.619972,0,0.80911,0.777658,0.311821,0.98721,0.970425,0.055512,0.046811,0.97504,0.074442,0.286413,0.921399,0.417346,0.246311,0.920628,0.957969,0.747571,0.973283,0.724398,0.653365,0.763398,0.887391,0.907313,0.760009,0.802989,0.956741,0.923472,0.545434,1.041311,0.680841,0.344316,0.146656,0.075145,0.046514,4.101654,0.285459,0.725112,1.028678,0.91899,0.919442,0.062413,0.056997
1284,0.44616,0.368107,0.03102,0.562865,0,1.237297,0.689472,0.549999,0.987369,0.970642,0.05544,0.046839,0.975227,0.074511,0.286532,0.921498,0.417344,0.246445,0.920741,0.957863,0.74778,0.973495,0.724535,0.653578,0.763574,0.887643,0.907639,0.760145,0.803176,0.956839,0.923553,0.545424,1.04131,0.680904,0.34434,0.146569,0.075037,0.046605,3.677818,0.424831,1.194738,0.930616,0.919203,0.91978,0.062538,0.057015
1285,0.63406,0.144471,0.071559,0.565931,0,0.929233,0.536006,0.391665,0.9876,0.970752,0.055438,0.046869,0.97562,0.074504,0.286637,0.921422,0.41726,0.24651,0.920689,0.957867,0.7479,0.973528,0.724549,0.653727,0.763724,0.887597,0.907615,0.760243,0.803241,0.956832,0.923533,0.545363,1.041417,0.680846,0.344432,0.146427,0.075089,0.046532,1.437188,0.541706,0.792093,0.864182,0.919395,0.920068,0.062566,0.057055
1286,0.71943,0.001204,0.086541,0.522973,0,0.690081,0.336799,0.224429,0.987793,0.970811,0.055478,0.046904,0.975977,0.074524,0.28674,0.921359,0.41718,0.24657,0.920649,0.957909,0.74799,0.973556,0.724553,0.653924,0.763865,0.887582,0.907552,0.760353,0.803323,0.95684,0.923538,0.545304,1.041569,0.680816,0.344557,0.146302,0.07512,0.046461,0.716043,0.551153,0.372312,0.840622,0.919589,0.920314,0.062607,0.057101
1287,0.481695,0.0912,0.051911,0.332883,0,0.841201,0.153029,0.23157,0.987691,0.970787,0.055596,0.046965,0.976201,0.074645,0.286874,0.921431,0.417153,0.246682,0.920692,0.957949,0.74803,0.973521,0.724538,0.654179,0.763861,0.887693,0.907596,0.760486,0.803397,0.956916,0.923604,0.545191,1.041601,0.680913,0.344519,0.146346,0.075031,0.046478,0.767898,0.60105,0.169685,1.002473,0.919766,0.920387,0.062674,0.057113
1288,0.242596,0.227726,0.029719,0.176938,0.037888,1.002176,0.021692,0.279443,0.987591,0.970796,0.055693,0.047008,0.976436,0.074747,0.287002,0.921491,0.41712,0.246822,0.920711,0.957942,0.748064,0.973456,0.72452,0.654384,0.763829,0.887776,0.907643,0.760586,0.803435,0.956969,0.923636,0.545066,1.041546,0.68099,0.344426,0.146401,0.074952,0.046499,0.921169,0.693277,0.041991,1.194349,0.919963,0.920488,0.062718,0.057127
1289,0.281505,0.422292,0.027065,0.282344,0.447113,1.017461,0.085297,0.404754,0.987785,0.971051,0.055733,0.046897,0.976794,0.074667,0.287138,0.921512,0.41708,0.246952,0.920661,0.95783,0.748081,0.973413,0.724548,0.654375,0.763861,0.887778,0.907548,0.760599,0.803465,0.956982,0.923503,0.545041,1.041396,0.680993,0.344315,0.146284,0.074956,0.046526,0.843306,0.754046,0.125528,1.533546,0.920287,0.920892,0.062656,0.057181
1290,0.446962,0.647273,0.012592,0.476348,1.142838,1.030837,0.23246,0.620206,0.988011,0.971344,0.055781,0.046781,0.977173,0.074565,0.287303,0.921563,0.417062,0.247038,0.920652,0.957741,0.748119,0.97342,0.724598,0.65437,0.763933,0.887813,0.907469,0.760651,0.80353,0.957039,0.923375,0.545051,1.041309,0.681026,0.344223,0.14613,0.074952,0.046561,0.749986,0.85288,0.300564,2.118018,0.920612,0.92133,0.062598,0.057219
1291,0.692704,0.692839,0.066845,0.294362,0.710155,1.091156,0.21479,0.763045,0.988155,0.971575,0.055849,0.046773,0.977247,0.074618,0.287423,0.92162,0.417119,0.247053,0.920853,0.957743,0.748229,0.973482,0.724748,0.654614,0.764053,0.887937,0.907677,0.76078,0.80355,0.957136,0.923429,0.545076,1.041383,0.681178,0.344282,0.146105,0.074947,0.046533,1.309824,1.224095,0.384835,2.136296,0.920871,0.921502,0.062537,0.057206
1292,0.899067,0.804829,0.12609,0.09272,0.165418,1.208179,0.090363,0.885956,0.988296,0.971742,0.055938,0.046769,0.977202,0.074741,0.287505,0.921659,0.417181,0.247115,0.921086,0.957745,0.748322,0.97354,0.724913,0.654906,0.76415,0.888051,0.907925,0.760871,0.803532,0.957171,0.923527,0.545093,1.041441,0.681331,0.344385,0.146107,0.074979,0.046495,2.360513,1.673413,0.438438,1.954903,0.921116,0.921575,0.062451,0.057221
1293,0.989835,0.433369,0.357856,0.148696,0.072547,0.892759,0.55754,0.558877,0.988519,0.971968,0.055912,0.046796,0.97723,0.074899,0.287684,0.921715,0.417288,0.247258,0.921275,0.95773,0.748467,0.973778,0.725012,0.655159,0.764395,0.888179,0.908265,0.761035,0.803607,0.957223,0.923817,0.545116,1.041626,0.681311,0.34446,0.145958,0.07492,0.04662,1.347086,1.598167,0.47295,1.265688,0.921331,0.921693,0.062442,0.057318
1294,0.967641,0.109423,0.509441,0.258296,0.020728,0.558247,1.026639,0.159679,0.988774,0.972222,0.055762,0.046851,0.977326,0.075055,0.287885,0.92178,0.4174,0.247356,0.92143,0.957748,0.748661,0.973992,0.725076,0.655379,0.764721,0.888328,0.908609,0.761242,0.803779,0.957355,0.924172,0.545157,1.041835,0.681224,0.344521,0.145787,0.07479,0.046819,0.774296,1.282497,0.45271,0.620123,0.921571,0.921864,0.062443,0.057416
1295,0.842873,0.193844,0.566641,0.416074,0.106361,0.615835,1.036834,0.184518,0.988916,0.972342,0.055658,0.046762,0.977435,0.075173,0.287991,0.921794,0.417404,0.247485,0.921503,0.95774,0.748776,0.973983,0.725088,0.655497,0.76489,0.888434,0.908686,0.76133,0.803963,0.957429,0.924246,0.545193,1.041823,0.681188,0.344433,0.1458,0.074833,0.046854,0.879853,1.079535,0.407047,0.520724,0.92159,0.921847,0.062437,0.057404
1296,0.767988,0.498466,0.658764,0.432256,0.299711,0.69047,0.70445,0.381353,0.98898,0.972478,0.055654,0.04659,0.977571,0.075218,0.288063,0.921806,0.417387,0.247625,0.921509,0.957714,0.748793,0.973934,0.725093,0.655629,0.764983,0.888508,0.908666,0.761383,0.804096,0.95742,0.924139,0.545199,1.041741,0.681201,0.344287,0.145849,0.074979,0.04672,1.307395,0.829834,0.287081,0.584599,0.921531,0.921769,0.062508,0.057345
1297,0.588592,0.596477,0.457691,0.413324,0.392892,0.54991,0.292167,0.350574,0.989272,0.972878,0.055666,0.046535,0.97778,0.07522,0.288137,0.921786,0.41734,0.24763,0.921463,0.957711,0.74879,0.973919,0.725116,0.65575,0.764993,0.888475,0.908587,0.761447,0.804136,0.957321,0.924059,0.545129,1.041694,0.681231,0.344185,0.145783,0.074997,0.046544,1.650651,0.645194,0.114276,0.517674,0.921695,0.921971,0.062596,0.057298
1298,0.457797,0.387283,0.134673,0.549026,0.327447,0.470379,0.062985,0.300243,0.98976,0.97336,0.055709,0.046583,0.977973,0.075226,0.288211,0.921693,0.417201,0.247551,0.921387,0.957615,0.748771,0.973858,0.725133,0.65576,0.764845,0.888368,0.908399,0.761429,0.804097,0.957134,0.924003,0.544983,1.041579,0.681262,0.344113,0.145684,0.074929,0.046444,1.490995,0.715713,0.023911,0.492311,0.921914,0.922295,0.062614,0.057296
1299,0.50109,0.226278,0.030729,0.802132,0.397606,0.578759,0.148615,0.291287,0.990019,0.973496,0.055749,0.046663,0.977999,0.075204,0.288276,0.92168,0.417136,0.24755,0.921496,0.957507,0.748754,0.973848,0.725193,0.655812,0.764786,0.888404,0.90827,0.76139,0.804143,0.957009,0.924013,0.544943,1.041438,0.681309,0.344135,0.145547,0.07488,0.046408,1.324489,0.858119,0.128882,0.497172,0.922089,0.922405,0.062617,0.057357
1300,0.638933,0.359246,0.17708,1.070759,0.685771,0.849746,0.525146,0.324551,0.990042,0.973334,0.055682,0.046733,0.977948,0.075168,0.288342,0.92181,0.417282,0.247654,0.921744,0.95753,0.748892,0.974003,0.725338,0.656015,0.764959,0.888612,0.908378,0.761472,0.804336,0.957046,0.924186,0.545127,1.041447,0.681399,0.344187,0.145385,0.074854,0.046404,1.492948,0.98019,0.527626,0.549389,0.922301,0.92236,0.062624,0.057424
1301,0.661597,0.514634,0.535777,1.153365,0.569391,0.923909,0.772069,0.551695,0.990143,0.973324,0.055589,0.046739,0.97796,0.075171,0.288478,0.921867,0.417446,0.247767,0.921837,0.957628,0.749056,0.974137,0.725484,0.656273,0.765152,0.888818,0.908598,0.761657,0.804532,0.957058,0.924317,0.54526,1.041473,0.681462,0.344178,0.145284,0.074829,0.046434,1.82451,0.865472,0.877912,0.597144,0.922448,0.922432,0.062586,0.057443
1302,0.526964,0.486055,1.050594,1.294691,0.201816,0.943712,0.950185,1.122959,0.990284,0.973514,0.055567,0.046683,0.978018,0.075215,0.288638,0.921707,0.417425,0.24793,0.921772,0.957661,0.749113,0.974173,0.725503,0.656547,0.765299,0.888896,0.908705,0.76183,0.804612,0.956914,0.924214,0.54515,1.041366,0.681458,0.344151,0.14524,0.074776,0.046522,1.654689,0.56305,0.902735,0.754504,0.922414,0.922675,0.062562,0.057437
1303,0.380863,0.506714,1.184803,1.455933,0.138609,0.92004,1.118795,1.574521,0.990335,0.973557,0.055586,0.04665,0.978091,0.075268,0.288728,0.921558,0.41734,0.248126,0.921725,0.957608,0.749181,0.97419,0.725476,0.656747,0.765356,0.888899,0.90874,0.761937,0.804622,0.956777,0.92411,0.54503,1.041177,0.681464,0.344118,0.145184,0.074735,0.046578,1.223194,0.3335,0.687472,0.943365,0.922376,0.922834,0.062619,0.057442
1304,0.203713,0.821637,0.621385,1.44654,0.499302,0.72819,1.138755,1.802226,0.99036,0.973363,0.055598,0.046678,0.978128,0.075324,0.288818,0.921633,0.417263,0.248242,0.921779,0.957611,0.749285,0.974163,0.72551,0.656783,0.765371,0.888924,0.908792,0.761966,0.804674,0.956739,0.924164,0.54496,1.040908,0.681509,0.344038,0.145137,0.074704,0.046501,1.105029,0.532237,0.487041,1.539888,0.922411,0.922918,0.0627,0.057466
1305,0.001227,1.48503,0.142057,1.536043,0.971131,0.753099,1.348389,2.133607,0.990384,0.973299,0.055593,0.046695,0.97814,0.075381,0.288966,0.921742,0.417227,0.248338,0.92184,0.957632,0.749353,0.974143,0.725581,0.656857,0.765431,0.888994,0.908816,0.76199,0.804766,0.956755,0.924193,0.544872,1.040709,0.681554,0.343957,0.14508,0.074686,0.046417,1.329966,0.835603,0.33639,2.617367,0.922479,0.923021,0.062757,0.057484
1306,0.100376,1.374387,0.398986,1.36722,0.811986,0.969431,1.369819,1.41543,0.990329,0.973497,0.055656,0.046642,0.978311,0.075522,0.289258,0.921674,0.417249,0.248558,0.921741,0.957469,0.749372,0.97413,0.72571,0.656991,0.765416,0.888904,0.908841,0.76198,0.804722,0.956799,0.92403,0.544819,1.040647,0.681539,0.343759,0.144934,0.074681,0.046492,3.326392,0.408791,0.211727,1.69856,0.922629,0.923136,0.062867,0.057333
1307,0.278445,1.219885,0.623235,1.345603,0.648792,1.159775,1.347589,1.263882,0.99028,0.97361,0.055728,0.046612,0.978509,0.075626,0.289522,0.921595,0.417251,0.248749,0.921642,0.95732,0.749377,0.974066,0.725798,0.657062,0.765386,0.888735,0.908912,0.761959,0.80461,0.956761,0.92387,0.544784,1.040562,0.681503,0.343588,0.144816,0.074633,0.046561,66.892975,0.165181,0.323907,1.062709,0.922726,0.923229,0.062926,0.057211
1308,0.539422,1.533089,0.401679,1.538775,0.524936,1.519047,1.193982,1.406595,0.990164,0.973544,0.055686,0.04664,0.97866,0.075467,0.289629,0.921493,0.417219,0.248794,0.921584,0.957275,0.749288,0.97393,0.725692,0.657062,0.76538,0.888626,0.908988,0.761998,0.804536,0.956569,0.92372,0.5447,1.040403,0.681421,0.343668,0.144726,0.074617,0.046439,54.883301,0.395291,0.791601,1.247509,0.92262,0.923133,0.062786,0.057277
1309,0.646773,1.710626,0.05817,1.642172,0.338812,1.594235,1.005618,1.367399,0.990044,0.97348,0.055637,0.046656,0.978769,0.075304,0.289735,0.921415,0.417156,0.248842,0.921516,0.957209,0.74922,0.9738,0.725558,0.657088,0.765361,0.888573,0.908989,0.762037,0.804532,0.956394,0.923559,0.544576,1.040241,0.681332,0.343728,0.144591,0.074625,0.046325,12.355877,0.614496,0.994429,1.41169,0.922508,0.923035,0.062664,0.057332
1310,0.491788,1.170359,0,1.400099,0.142766,0.754949,0.790377,1.503058,0.989998,0.973449,0.055616,0.04664,0.978535,0.075373,0.289876,0.921557,0.417105,0.248907,0.92149,0.95712,0.749337,0.973658,0.72555,0.65727,0.765299,0.888564,0.908942,0.7622,0.804691,0.95643,0.923541,0.544473,1.040286,0.681403,0.343685,0.144456,0.074566,0.046447,1.990619,0.372382,0.434942,1.300965,0.922476,0.923055,0.06262,0.057357
1311,0.388831,0.760223,0.013818,1.142233,0.017272,0.087264,0.622531,1.725304,0.989983,0.973447,0.055598,0.046625,0.978242,0.075476,0.290012,0.92169,0.417109,0.248991,0.921492,0.95705,0.749479,0.973549,0.725602,0.657503,0.765274,0.888551,0.908969,0.762406,0.804843,0.956512,0.923575,0.544406,1.040366,0.681547,0.343652,0.144372,0.074492,0.046605,1.096622,0.148177,0.084734,1.276099,0.922503,0.923116,0.062578,0.057389
1312,0.246223,0.799261,0.084453,0.773991,0.164017,0.115893,0.808288,1.841837,0.990031,0.973552,0.055638,0.046604,0.978156,0.075477,0.290094,0.921469,0.41723,0.249124,0.921543,0.957055,0.749565,0.973673,0.725608,0.657783,0.76545,0.888567,0.909072,0.762506,0.804842,0.956515,0.923634,0.544324,1.040271,0.681714,0.343644,0.144376,0.074472,0.046683,2.21564,0.31535,0.4362,1.203805,0.922668,0.923207,0.062611,0.057376
1313,0.12576,0.882481,0.13067,0.560084,0.33863,0.267171,1.007008,1.857671,0.99007,0.973649,0.055689,0.046571,0.978159,0.075463,0.290177,0.921188,0.417335,0.249235,0.921578,0.957077,0.749624,0.973815,0.725562,0.658033,0.765635,0.888596,0.909132,0.762541,0.804813,0.956476,0.923671,0.544215,1.040134,0.681833,0.343622,0.144373,0.074446,0.046729,5.246094,0.558445,0.743798,1.041968,0.922783,0.923236,0.06267,0.05735
1314,0.366265,1.07544,0.160332,1.427884,0.320029,0.594088,0.836465,1.437978,0.990059,0.97357,0.055625,0.046467,0.978209,0.075526,0.290303,0.921076,0.417346,0.249287,0.921441,0.957146,0.749626,0.973849,0.725594,0.658234,0.765643,0.888732,0.909143,0.76251,0.804767,0.956471,0.923663,0.544052,1.040027,0.681836,0.343589,0.144406,0.074337,0.046719,3.031174,0.732807,0.566982,1.006392,0.922577,0.922809,0.062728,0.057367
